tweet_id,sentiment
263943235456626688,positive
264112069329166337,neutral
263058979452751872,neutral
264166808133713920,neutral
255803057064001536,positive
262068428838428672,neutral
254640117963161601,positive
263245558624444416,positive
264224039801856000,neutral
249506526325264386,negative
256997154105729024,neutral
169518982519459841,positive
253539634217357312,positive
263765711967645697,neutral
260783447881162752,positive
263080769164034048,positive
262224750808539136,neutral
263618315468042240,positive
248718821664362496,positive
253830890864648192,neutral
228331397843132416,negative
253201594118705153,neutral
264159573793968128,positive
263650939737612290,positive
259560361534033920,positive
262905736680591360,positive
261310449583284224,positive
253383191254159360,neutral
263820098601619456,positive
252982075932688384,neutral
260149068544741376,negative
244522554558148608,neutral
216836489122820096,positive
260899290329800704,positive
262907475131514880,positive
264150125063057409,neutral
252697561209643008,positive
177325268518715392,neutral
264050341065150465,positive
263963855422623744,positive
259033102490411008,neutral
215160992684965889,positive
258452237490212864,positive
260787836331102208,positive
264234970204229632,neutral
261620693685399552,positive
259463434989604864,positive
254181273352929280,positive
264059489777496066,neutral
259877828277968896,positive
261858188410880000,positive
262133539598909440,neutral
233363122772140032,neutral
262430211260416001,negative
260555493012021248,neutral
256135792039194626,neutral
264100032041607168,positive
263702842970349568,positive
262469502254604289,neutral
262647787236245505,neutral
257750740645330944,positive
245850346226860032,neutral
263813178914385920,positive
260824355787911169,positive
263713149658730497,positive
229246522863271936,positive
262923248294064129,neutral
262585900129726464,negative
261781500603805696,neutral
194378056880754688,neutral
238787902287540224,neutral
251442897545728000,positive
249439289392369664,positive
256107327759990785,positive
255550515700715520,neutral
264151411514826752,positive
250598574902099968,neutral
260240492422377472,neutral
259134818070183936,positive
261009627418877952,positive
263556483185266688,neutral
261902226384105472,neutral
259663533447454720,positive
260784417121910785,neutral
241873590914539520,neutral
256567471576870914,positive
232788240594247681,positive
254817714898604032,positive
206536587272663040,positive
263034890709241856,positive
237699756598652928,positive
264114715138088961,neutral
260872391662637057,positive
260928031189770240,negative
264162573144956928,positive
168794208235298820,positive
263909876869259264,neutral
253501935636860928,neutral
250655526734671872,positive
159200989268807680,positive
263306980301606913,positive
262700361779904513,neutral
194185048411484161,positive
178414094917976064,positive
263712674477649920,positive
264130675190398976,positive
261570711498399744,positive
263353558802497537,positive
264100036168781825,neutral
261760403695087616,positive
210638324430413825,negative
240478344561446912,positive
263819389567135744,positive
264186992110219264,positive
264067792981078016,positive
254576335593304064,positive
236236822672465920,positive
258505563728658432,negative
264175297866371073,negative
245676320254726145,neutral
232848893753307136,neutral
262051073768964096,neutral
255228183727722496,neutral
259508640694816768,neutral
264186479511736321,positive
259226024141811713,neutral
213186343705124866,positive
258435673340653568,neutral
261026742016303104,positive
254430502981890049,positive
260803911835844608,neutral
260992337860251648,neutral
254411356592275456,positive
261812763255529472,negative
212937076499431424,neutral
255223207047614464,positive
263701141282516992,positive
262953594997846016,neutral
264054028089036800,neutral
178301152318857217,neutral
251144316133711873,positive
224454840242290689,positive
257209972369281024,positive
264185661748310016,neutral
263448639433744385,positive
264080419450933248,positive
177640329724444673,neutral
244946923176472576,positive
245736894145646592,positive
264142179809771520,neutral
206372808585003008,positive
234566574315540481,positive
262365545968594945,positive
230429455510822913,neutral
261463706238595072,neutral
226397097648349184,positive
260106710147031040,negative
238496977212551168,positive
264148362901725184,neutral
264114968159457280,neutral
240335942337064961,negative
197070854759251968,positive
254172223345135616,neutral
264123212386930689,positive
264143718083358721,neutral
262014220491694081,positive
178311431085764608,positive
255223204598149120,positive
249245351616331776,neutral
248659757999734784,neutral
230288811941322752,positive
263968497590231040,positive
263477110293807105,positive
253287364133261312,neutral
264217170664357889,positive
239487738146078720,positive
264243935671615488,positive
247920865075945472,positive
253351706258182144,neutral
263313909979688960,positive
260784153648324610,positive
235537375344869377,positive
263448962512605184,neutral
262483507736100864,neutral
260793549400985600,positive
253452182534373376,positive
249944615057252353,positive
261913322088185856,neutral
250894157177044992,positive
251846652846014465,negative
246340886546481152,neutral
263147387722285057,neutral
263581164936237056,positive
217811697635819520,positive
261396487022473216,neutral
263812359930404864,neutral
236901908898541568,negative
264201029845921792,neutral
173992535138635777,positive
254532014928187394,positive
263777540714401792,positive
258305358672572416,positive
263021399331983361,positive
261460710691844097,neutral
261424988341542912,positive
264075590724886528,neutral
260270112941158400,positive
256492742815928320,neutral
264201688481665024,positive
217709695459266560,neutral
258641992563712000,negative
233453521050161152,neutral
259938447979069441,neutral
264235477903753216,neutral
263197116388745216,neutral
223125679946989569,neutral
264136370853908483,positive
258211929154281473,neutral
258983149076377600,negative
262595005363912704,negative
258909777395085312,positive
259701130425167873,neutral
258612572775919618,negative
264177605576646657,positive
263358943663902722,positive
263680865207459840,positive
262717098210500608,positive
258268530762465280,neutral
261568022798548992,positive
248194047049617408,negative
245540130482434048,neutral
264210442711339008,positive
254243823197224960,positive
203777374666498048,neutral
264166754866053122,neutral
238706843885641730,negative
263156695436517376,positive
258386962195574786,positive
263279440392511488,positive
232517703057948673,neutral
260942395179417600,positive
192303306515812353,neutral
263641707701207040,positive
263961058346164225,positive
262717245149544448,positive
252165210704596992,neutral
256627880891654144,positive
261755988653252608,neutral
256004203300929536,positive
254715456584314880,positive
249568727266381824,positive
264212731652079616,neutral
254093643395252224,neutral
236271689225367552,positive
201843342940717057,neutral
258001079919333377,negative
234592708520468480,neutral
251059817827938304,positive
223353754181836803,positive
258286214719881216,neutral
264205287374852096,positive
264017949810106368,neutral
247651859093934080,positive
263358562531676161,positive
238043783038631937,neutral
262585958409596929,neutral
178000146481692672,positive
263688734501916672,negative
264193350595391489,positive
210753032382709761,neutral
254686087144951808,neutral
264061100444774400,positive
256907631199911937,positive
264196194245410816,positive
202247029500559361,positive
229033997420867584,positive
261880984193089536,positive
263627092166582273,positive
263958116335493120,positive
255617170699059200,neutral
210017241524211713,positive
264005303325061121,positive
262072527856218113,neutral
209969665567494146,negative
264205464466763777,neutral
253250997856636928,neutral
206121346139303936,neutral
177382644273778692,positive
262748325105786880,positive
229315683991818240,neutral
258938637469769728,neutral
250860352559013888,neutral
264095938191179776,neutral
257880381406199808,positive
261738089288962048,positive
263330792321720321,neutral
251921132263985152,positive
261525006318727168,positive
261943605961318400,negative
258844627757580288,neutral
227824611872616448,neutral
250783425835970560,positive
225427890160943104,neutral
240342035834490880,neutral
264066090894778368,positive
245573853252837376,positive
195576847826821120,positive
252264767719350273,positive
249717191006642176,positive
264070666779774976,positive
201203539169652737,neutral
264048771757907968,positive
262218488440049665,positive
262007346996334592,positive
262459356371615744,neutral
263759386936238082,positive
260525423191019521,neutral
243222482520248320,neutral
258519636549709826,positive
263040302544199681,positive
263351072129687553,positive
262134202017910785,neutral
156805305039200256,positive
169528903256379393,neutral
263985896720830464,positive
262950188770004992,neutral
234275265369497600,positive
233851052145930241,positive
259128790985355264,neutral
255347089243004929,positive
207626533358145537,neutral
259746311253938176,neutral
262082641879244800,positive
238211552547848192,positive
264170973073375232,positive
240918612599246848,positive
262045188166402048,positive
236484355432783873,neutral
264184253695270912,positive
260176398344413186,neutral
264090404968886273,positive
264154867055079424,positive
261455523843543040,positive
249174399285092352,positive
250930638704758784,positive
261894011248324608,positive
263381640343064577,neutral
263679057076580354,positive
261778309313069056,neutral
256847795963691008,neutral
178042226033696768,positive
260825612774699008,positive
264115311039623169,neutral
262016201570529281,positive
262131102137860096,neutral
263721545694859264,neutral
181155564015976449,positive
248506867414884352,positive
257295429341962240,negative
264095472367587328,positive
226365523187867648,positive
262649015630442497,neutral
257928914003951617,positive
263811257877028864,neutral
253228331670061058,neutral
259926663213756416,positive
263647662757269506,positive
258181651299958784,neutral
253296308692062208,positive
261173008381648896,positive
262933456252719104,neutral
261816186130546688,negative
233652869432242177,negative
251769670485544961,positive
250226624979668992,neutral
260947743139315712,neutral
259382747615866882,positive
178684565496401920,positive
252100451057688577,positive
205468598699962369,neutral
253900749921193984,neutral
255668664970407938,neutral
249356683011293184,neutral
263930523628490752,positive
248965153465446400,neutral
253560761337667584,positive
263772250409426944,positive
243189014834868224,neutral
262165556503908352,positive
262953179514286081,neutral
263445282879062016,neutral
261150689655418880,neutral
264060566350487552,positive
259996717569687552,positive
264205815790063616,neutral
264252575879151616,neutral
258266917305982976,positive
233812313013092352,positive
248430541014171648,positive
262765768691838977,positive
227032521731371008,positive
254581658978754560,positive
223272122200498176,positive
263320847413030914,negative
264125713353945088,neutral
248971180537675776,positive
261017558377959425,neutral
262714282884620288,positive
263810178774876160,positive
258177758356709376,positive
263823865854181377,positive
263849660425314304,neutral
255251955709005824,neutral
263993785942421504,positive
253308473612316672,neutral
218597647383138306,negative
248210459830931456,negative
262370460916908032,neutral
264063063911723009,neutral
264228238216265729,neutral
188831089345835009,neutral
233250423904022528,negative
243369437477101568,neutral
233858297017540608,positive
193847379080916992,positive
263556575996821504,positive
264135837938237440,positive
255263387846586369,positive
260610098295107584,neutral
252140332374978560,neutral
262905019383287808,positive
259896458105475072,neutral
234049723751886848,positive
264071568907464705,neutral
261464553542529024,neutral
260829996883525632,positive
251547185051742208,neutral
259293329425051649,positive
263850818715910144,neutral
262526987246133248,positive
216017440302305280,neutral
264180272189292544,positive
234385238065827841,neutral
261078676584665088,neutral
249175435269795841,positive
238409448601821184,positive
262179989053648897,neutral
264151743624015873,negative
264078703443726336,positive
250258794284711936,neutral
259630710162329601,positive
258448018867630080,positive
250996526892081152,neutral
263355232346583041,negative
263078433549062146,positive
262948330756251649,positive
263355249346093058,positive
264068322390319105,neutral
263384446802210816,negative
258453457105731584,positive
233177931273355265,positive
217114783504273408,positive
250344273575309312,positive
258520497308958720,neutral
261140219783430145,neutral
263440757829038080,neutral
259840046180470784,negative
264226892356415489,positive
235035773957722112,positive
263325942489939968,positive
255028058526994432,positive
235011538841382913,positive
259703280186298369,neutral
208948133982502912,positive
259341426490494976,neutral
264041063562485760,negative
264128448291811328,neutral
262104193068855297,positive
261878469619757056,positive
258385103582027777,positive
253833756027269121,positive
263005359663378432,negative
261465475056275456,neutral
260539696071966720,neutral
233138349462937600,neutral
227911205136773120,neutral
264134780235444224,neutral
263046141178961920,neutral
252144895064694784,negative
263075094421716992,neutral
262730285639155712,positive
262528700401201152,neutral
263510382948270081,neutral
231298409355702272,neutral
263286701491884032,neutral
257646277418954752,positive
234455790726033408,negative
261341037467938817,neutral
261763305260068864,positive
262737156013965312,positive
236799630615126016,positive
259394650945761280,neutral
263666215258578944,neutral
200263791097810944,positive
236967653519020032,positive
260610630111870977,negative
264174769778356224,neutral
229825713790918656,negative
216014765485600769,neutral
262666557375803393,positive
258680818908663809,negative
263877467079585792,positive
263981029889544192,positive
228292239833579520,positive
254495575402242048,positive
250685054186029056,neutral
257269858943774722,positive
242568952826458112,positive
245269811851046912,positive
259114248897191937,negative
222445583955263489,negative
225544711853719553,neutral
261644127148589057,neutral
260158752907468800,neutral
251195600849231872,positive
222421757280268289,neutral
247496745951580160,positive
242879445344595968,neutral
232927721934696448,positive
262831491577417728,positive
264234920732401664,negative
260075722100572161,neutral
260904940417986560,positive
250818111199129601,neutral
230215450955485184,neutral
249410897930485760,positive
177672944506503168,negative
264070796710932480,positive
258309760498139136,neutral
255894130750791680,positive
264063884590186496,neutral
262282238748667904,neutral
260839295273820160,neutral
254603060968562688,neutral
231206871007100928,positive
257049363887575040,negative
222391201561722881,negative
264096189119598592,positive
259111912820850688,positive
262245540073451520,neutral
258428070241906688,positive
264078473495183362,neutral
257979041531965440,positive
170243777422827520,positive
261528684614262784,neutral
252282596963282944,positive
263399817500311553,neutral
259363861377978370,neutral
261635323929440256,positive
225757801992036352,positive
259123883360276480,positive
261460710238859267,neutral
233469495103066112,neutral
262899961887350785,neutral
258751674125012992,positive
264033191302660096,positive
196458880648232960,positive
263341450496995328,positive
261999908993769472,positive
262875223584542720,neutral
257481570225627137,neutral
196695579311607808,positive
261235246685630464,positive
264177402958200832,positive
259845920525533184,neutral
259524813465477121,positive
263752563512467456,negative
259812613628760064,positive
238481539061661697,positive
200988311312019457,positive
263723350482890753,negative
263309946001694721,positive
261607256439803904,neutral
259796936180236288,positive
169085941951119361,positive
260824635602518016,positive
261543440272220160,neutral
263950853831024640,neutral
249585709650944000,positive
264146768718098432,positive
264148123234992128,positive
263078274178109440,negative
259467389522022400,positive
264032201413386241,neutral
255715290921463808,positive
253231859817918464,negative
263334402799566848,positive
192215364896169984,neutral
263657872100040707,neutral
260268521597050882,negative
262766304052789250,neutral
225869548480499712,neutral
240727465683734529,neutral
243127986503688192,neutral
258824586647465985,negative
262961286952910849,positive
244641535990300672,neutral
264005101277036544,positive
225161226743853056,neutral
212703744314445824,neutral
250067097307205632,positive
264138643977928704,positive
258262903260602368,negative
255588866180919296,positive
257983548114477056,positive
248964847046373376,positive
263660078396235776,positive
262678081834217472,positive
264127378056421376,negative
209669128292810752,positive
177625087636275200,neutral
176609377678147586,negative
259590644987748354,negative
264193329976193024,positive
264222843921903616,negative
250162789803491330,neutral
258545506043719681,positive
264157078694813697,positive
263287141637976064,neutral
263359769321029632,positive
263674581947138049,positive
233637896685494272,neutral
262693961628524544,neutral
263947290786553856,positive
254541560975339521,positive
263334721541509120,positive
262538826768084994,neutral
251024359764934656,positive
264148223269146627,positive
263663225076346883,positive
258220788379963392,neutral
263017200225501184,positive
261088634516668416,neutral
264038190183239680,positive
263716710698344448,neutral
263196099857244161,neutral
261046173224280064,positive
260824444103192577,positive
264084022341275648,positive
249716223372324866,positive
264128837179293696,negative
264244232305385472,neutral
264248154826891264,neutral
263693129360752640,neutral
243639738345598976,positive
261941814397894656,positive
263515005402636288,neutral
261495820497612801,positive
260881214964117504,positive
157404300413386752,positive
261251573794095104,neutral
196380681486606337,positive
262872922090270720,neutral
263676816802336769,neutral
243018503618191362,positive
263124508657979392,neutral
256470303687979009,negative
213406734587408384,positive
244089484084391936,positive
207633006981160960,neutral
262998531583918081,negative
258479466869846016,neutral
264195044523798529,neutral
195614340957741057,positive
238541137512648704,negative
263833978707005441,positive
261894267574812672,positive
259590648104091648,negative
260787224658972672,neutral
238011583408791554,positive
251696313350094849,positive
261566856635236352,neutral
216908604282900481,positive
264111905726148608,positive
261127770933964801,positive
263661595958317056,positive
234069851159818240,neutral
264135183924609024,positive
263943095333318656,positive
263197179542392832,positive
261992047366529025,neutral
237501095667200002,neutral
246886685361709056,positive
263351004559466496,positive
263572913691705344,positive
264025707456380931,negative
247002638858723329,neutral
256472961987526656,positive
260526862130876418,neutral
251853154151432192,positive
263378073787965440,positive
264224886799622144,positive
257322460771385344,neutral
251820777740066817,positive
264075045368909824,neutral
194896694859665408,positive
264185414154350592,positive
262415400132816897,neutral
238571318495305728,neutral
254413778379214848,neutral
200985781161037824,neutral
263613337441538048,neutral
245250307448246272,positive
260142958182031360,neutral
262981791726579714,neutral
263544116258942977,positive
231297164641456128,neutral
259860948494450689,positive
246723566656188419,positive
263801945934942208,neutral
254715866594299904,neutral
261358207954472960,neutral
215439688117395456,neutral
251299874677592064,positive
263090210252939264,neutral
263467540762722306,negative
263663886358675456,negative
264209652953264128,positive
257592792530956288,neutral
198134417053585408,neutral
235307035237957633,positive
177715743314542592,positive
263879491015819264,neutral
224770580489060353,neutral
259478081406914560,neutral
260893770306961409,positive
239923421562167297,positive
257067928615272448,positive
212344286803542016,positive
262754280602218496,positive
263848743361712128,positive
231942533238902785,positive
195534249833668609,positive
218168052355833856,neutral
247139201496260608,neutral
251640387511410688,positive
264110578367361024,positive
262405747130900482,positive
264204054941540353,positive
252846155455660033,positive
264228787321978880,positive
264075801333477376,neutral
262681698720956416,neutral
201075858998427648,negative
258460568904687616,positive
198537309795254272,neutral
263653866170621952,positive
264176954725515264,positive
247708001522315264,neutral
260095100598759424,negative
255482192787021826,positive
264081187071459328,positive
263411099607654402,positive
251761000511074304,positive
230845324120444928,positive
246158677717966848,positive
236161614338994176,positive
256039501384777728,positive
263034204768587776,neutral
172976938464444416,neutral
260968552914354176,positive
213934925995458560,neutral
259181677333581824,positive
202481567044612096,neutral
254040273603153920,positive
233879091969925120,neutral
225162488767975424,positive
247130305394262016,neutral
263010438550265856,neutral
263415168623603712,neutral
213337904515256320,neutral
175464270300069888,positive
232432584691441664,neutral
258285435313324032,positive
258608462085365761,negative
215574035252260864,positive
262950468110647296,positive
211976626764910592,neutral
233771400488431617,neutral
245264757865734144,neutral
253697096073482240,neutral
261356792687247360,neutral
257425974487040000,positive
216851852959031296,neutral
262308915415494656,neutral
242723087618043904,positive
223422387054592000,positive
262746956533727232,neutral
260959438272335873,neutral
262054209212514304,neutral
201399348234432512,negative
258184197213126656,neutral
155285232084467712,neutral
169422963077169153,positive
263317138914295809,positive
264148626299842560,neutral
255478858147569664,neutral
216872516134772737,neutral
259456808672976896,positive
262926775091355648,neutral
262345829178826752,neutral
263213549491474432,positive
264132491571499008,positive
258543556472471552,positive
263208050872172544,neutral
263378774580682752,neutral
262987165380775936,neutral
264222962700398592,neutral
263732811859640320,neutral
263067322418339840,neutral
239089527501778945,positive
258591917489664000,neutral
262128355762110464,positive
252411742532026368,neutral
255192038574788608,positive
259108587614371840,positive
259808133722013696,neutral
184064436263337985,positive
264204167386628096,positive
259369879591854081,positive
263371414122409985,positive
249737188911239168,negative
258691668218376192,negative
262740695268339712,positive
262586462355197952,neutral
261838610402254850,positive
260823931072704514,positive
251754614133772288,neutral
251071033375866880,positive
258961278733778944,positive
258292506729521152,positive
261783686893142016,negative
263661413149593600,positive
263644403787259904,positive
263945729268121600,neutral
260810904680165378,positive
256161686841618433,neutral
253272846699204608,positive
261079685386092544,neutral
261031402571714560,neutral
263460860918390784,neutral
263335702534684672,negative
236402853642645504,positive
257836106438029312,neutral
229549977087639552,neutral
250584660025962498,positive
264107216108417026,negative
178050158989283329,neutral
262027031087308804,positive
238256165413347329,neutral
196930183549288449,negative
253339200852746241,positive
254806671312957440,positive
263496638193090560,positive
262639435785580544,positive
262046681216991232,negative
263572559663079424,positive
225245362208776192,neutral
262084661818318848,neutral
254102606383812609,neutral
263567218548285440,positive
262048059494629376,positive
237696140517191680,neutral
263316127684386816,positive
250913556042764288,neutral
263750372550664193,positive
262021931308568576,positive
241618486961520640,positive
202975390170484738,neutral
250922044810731521,positive
264117466530213888,positive
190247312830898177,positive
219121356221054976,neutral
263869286441967617,neutral
251595640981835776,positive
260166106138959872,neutral
262066106154512385,positive
264133580995842050,neutral
262207703110254592,positive
260489134207029248,neutral
262460934918909952,neutral
238795826045014017,positive
262881665486036992,neutral
261552474664611840,neutral
262198058631192576,positive
263447493382123520,negative
262715356790005760,positive
255488989967052800,neutral
240457166937550849,neutral
246616461467066369,positive
256498492523020288,positive
240664907425669120,positive
259978181312921600,positive
206517930211540995,neutral
264200219976138753,neutral
264159593763065856,neutral
254271485479358466,positive
262615096105238531,neutral
264185599785836545,positive
214991541641551872,positive
258584434595467264,negative
159422332769796097,positive
261190115785834497,neutral
228691714079072256,positive
259657583302959105,positive
258945751550414849,neutral
253272444410945536,positive
200402971245297665,positive
259017923799154688,positive
264100781664395264,positive
196563231739875328,neutral
263647420854972416,positive
264058607623102464,positive
188529257658593280,negative
263975686723760128,neutral
219102989984612352,neutral
254364687523799040,positive
254658481678872576,neutral
236261840664031233,negative
263307878025285632,neutral
260182877751373824,neutral
264068469971091457,positive
262788496543076352,neutral
256702681794629632,positive
261512027984494592,positive
258063160941088768,positive
261021810043256832,positive
181181802910715904,negative
262293458583166976,positive
252801449149480961,positive
256033163841769472,neutral
239634570142707713,negative
223339933144846336,positive
254421223084265472,positive
264100039331307521,neutral
210696815522234368,neutral
259733232537444352,neutral
240740332277485568,neutral
262971427320365056,positive
251256906046373889,neutral
263467550992633856,neutral
177295633932238848,neutral
263134709255663617,positive
263424496290123776,negative
228977748029370368,neutral
264107182667214848,positive
226497407280615424,neutral
259681855975084032,positive
259881334254731265,positive
264160308115939328,positive
263577807756607488,positive
261549429742514176,positive
241355754920099840,positive
177709912502177793,neutral
259471573843574784,neutral
246630936249257984,positive
261719228929937408,positive
264076525954015232,neutral
256073538698629122,negative
241986301769945089,neutral
264201281286074368,positive
262044920150384642,positive
263278367518908416,neutral
220916606224703489,positive
220929000560795649,positive
259021916000641025,positive
254381801026486272,neutral
169358840410800128,neutral
236674592721215488,positive
264051214541541377,positive
248381653158879232,positive
249379718518951936,neutral
264112961948356608,negative
264101264168742912,neutral
249624948790947840,neutral
246497195958878208,neutral
236512733586157568,neutral
263388693371424768,negative
260213785606893568,neutral
