tweet_id,sentiment
198453438567288833,neutral
263833340308774913,positive
263943235456626688,negative
264112069329166337,negative
263058979452751872,positive
264166808133713920,positive
255803057064001536,positive
262068428838428672,neutral
254640117963161601,neutral
263245558624444416,positive
264224039801856000,negative
249506526325264386,neutral
256997154105729024,positive
169518982519459841,positive
253539634217357312,positive
263765711967645697,neutral
260783447881162752,neutral
263080769164034048,positive
262224750808539136,neutral
263618315468042240,neutral
248718821664362496,positive
253830890864648192,neutral
228331397843132416,neutral
253201594118705153,neutral
264159573793968128,neutral
263650939737612290,neutral
259560361534033920,positive
262905736680591360,neutral
261310449583284224,positive
253383191254159360,negative
263820098601619456,negative
252982075932688384,neutral
260149068544741376,neutral
244522554558148608,neutral
216836489122820096,neutral
260899290329800704,positive
262907475131514880,neutral
264150125063057409,positive
252697561209643008,positive
177325268518715392,positive
264050341065150465,neutral
263963855422623744,positive
259033102490411008,negative
215160992684965889,neutral
258452237490212864,positive
260787836331102208,positive
264234970204229632,positive
261620693685399552,neutral
259463434989604864,neutral
254181273352929280,neutral
264059489777496066,neutral
259877828277968896,positive
261858188410880000,negative
262133539598909440,positive
233363122772140032,neutral
262430211260416001,neutral
260555493012021248,neutral
256135792039194626,neutral
264100032041607168,neutral
263702842970349568,positive
262469502254604289,neutral
262647787236245505,neutral
257750740645330944,neutral
245850346226860032,positive
263813178914385920,neutral
260824355787911169,neutral
263713149658730497,neutral
229246522863271936,neutral
262923248294064129,positive
262585900129726464,positive
261781500603805696,positive
194378056880754688,neutral
238787902287540224,neutral
251442897545728000,neutral
249439289392369664,neutral
256107327759990785,neutral
255550515700715520,neutral
264151411514826752,neutral
250598574902099968,neutral
260240492422377472,positive
259134818070183936,positive
261009627418877952,neutral
263556483185266688,neutral
261902226384105472,neutral
259663533447454720,positive
260784417121910785,neutral
241873590914539520,neutral
256567471576870914,neutral
232788240594247681,neutral
254817714898604032,neutral
206536587272663040,neutral
263034890709241856,negative
237699756598652928,neutral
264114715138088961,neutral
260872391662637057,positive
260928031189770240,neutral
264162573144956928,positive
168794208235298820,neutral
263909876869259264,negative
253501935636860928,negative
250655526734671872,neutral
159200989268807680,positive
263306980301606913,neutral
262700361779904513,negative
194185048411484161,neutral
178414094917976064,positive
263712674477649920,neutral
264130675190398976,positive
261570711498399744,neutral
263353558802497537,neutral
264100036168781825,neutral
261760403695087616,positive
210638324430413825,positive
240478344561446912,negative
263819389567135744,positive
264186992110219264,positive
264067792981078016,neutral
254576335593304064,negative
236236822672465920,positive
258505563728658432,positive
264175297866371073,neutral
245676320254726145,positive
232848893753307136,positive
262051073768964096,neutral
255228183727722496,neutral
259508640694816768,neutral
264186479511736321,neutral
259226024141811713,negative
213186343705124866,positive
258435673340653568,positive
261026742016303104,neutral
254430502981890049,positive
260803911835844608,neutral
260992337860251648,neutral
254411356592275456,positive
261812763255529472,neutral
212937076499431424,neutral
255223207047614464,neutral
263701141282516992,positive
262953594997846016,neutral
264054028089036800,neutral
178301152318857217,positive
251144316133711873,positive
224454840242290689,neutral
257209972369281024,positive
264185661748310016,neutral
263448639433744385,negative
264080419450933248,neutral
177640329724444673,negative
244946923176472576,neutral
245736894145646592,neutral
264142179809771520,negative
206372808585003008,positive
234566574315540481,negative
262365545968594945,positive
230429455510822913,neutral
261463706238595072,positive
226397097648349184,neutral
260106710147031040,neutral
238496977212551168,positive
264148362901725184,positive
264114968159457280,positive
240335942337064961,positive
197070854759251968,neutral
254172223345135616,neutral
264123212386930689,positive
264143718083358721,positive
262014220491694081,neutral
178311431085764608,neutral
255223204598149120,negative
249245351616331776,neutral
248659757999734784,neutral
230288811941322752,neutral
263968497590231040,neutral
263477110293807105,neutral
253287364133261312,neutral
264217170664357889,positive
239487738146078720,positive
264243935671615488,positive
247920865075945472,positive
253351706258182144,positive
263313909979688960,neutral
260784153648324610,neutral
235537375344869377,neutral
263448962512605184,neutral
262483507736100864,positive
260793549400985600,neutral
253452182534373376,positive
249944615057252353,positive
261913322088185856,positive
250894157177044992,positive
251846652846014465,negative
246340886546481152,neutral
263147387722285057,positive
263581164936237056,positive
217811697635819520,positive
261396487022473216,neutral
263812359930404864,neutral
236901908898541568,neutral
264201029845921792,neutral
173992535138635777,neutral
254532014928187394,neutral
263777540714401792,positive
258305358672572416,positive
263021399331983361,neutral
261460710691844097,neutral
261424988341542912,positive
264075590724886528,positive
260270112941158400,neutral
256492742815928320,positive
264201688481665024,positive
217709695459266560,neutral
258641992563712000,positive
233453521050161152,positive
259938447979069441,positive
264235477903753216,positive
263197116388745216,positive
223125679946989569,neutral
264136370853908483,neutral
258211929154281473,neutral
258983149076377600,neutral
262595005363912704,negative
258909777395085312,negative
259701130425167873,positive
258612572775919618,positive
264177605576646657,neutral
263358943663902722,positive
263680865207459840,neutral
262717098210500608,positive
258268530762465280,neutral
261568022798548992,positive
248194047049617408,positive
245540130482434048,positive
264210442711339008,neutral
254243823197224960,neutral
203777374666498048,positive
264166754866053122,neutral
238706843885641730,positive
263156695436517376,neutral
258386962195574786,positive
263279440392511488,positive
232517703057948673,positive
260942395179417600,neutral
192303306515812353,neutral
263641707701207040,positive
263961058346164225,positive
262717245149544448,neutral
252165210704596992,neutral
256627880891654144,positive
261755988653252608,positive
256004203300929536,negative
254715456584314880,neutral
249568727266381824,neutral
264212731652079616,neutral
254093643395252224,positive
236271689225367552,neutral
201843342940717057,neutral
258001079919333377,positive
234592708520468480,neutral
251059817827938304,positive
223353754181836803,positive
258286214719881216,positive
264205287374852096,positive
264017949810106368,neutral
247651859093934080,neutral
263358562531676161,positive
238043783038631937,positive
262585958409596929,neutral
178000146481692672,positive
263688734501916672,neutral
264193350595391489,neutral
210753032382709761,positive
254686087144951808,neutral
264061100444774400,positive
256907631199911937,positive
264196194245410816,neutral
202247029500559361,neutral
229033997420867584,neutral
261880984193089536,positive
263627092166582273,neutral
263958116335493120,positive
255617170699059200,neutral
210017241524211713,negative
264005303325061121,neutral
262072527856218113,neutral
209969665567494146,positive
264205464466763777,neutral
253250997856636928,positive
206121346139303936,positive
177382644273778692,negative
262748325105786880,negative
229315683991818240,neutral
258938637469769728,positive
250860352559013888,neutral
264095938191179776,negative
257880381406199808,neutral
261738089288962048,positive
263330792321720321,neutral
251921132263985152,positive
261525006318727168,neutral
261943605961318400,neutral
258844627757580288,neutral
227824611872616448,positive
250783425835970560,neutral
225427890160943104,neutral
240342035834490880,neutral
264066090894778368,neutral
245573853252837376,neutral
195576847826821120,positive
252264767719350273,neutral
249717191006642176,positive
264070666779774976,neutral
201203539169652737,neutral
264048771757907968,negative
262218488440049665,neutral
262007346996334592,positive
262459356371615744,negative
263759386936238082,positive
260525423191019521,negative
243222482520248320,neutral
258519636549709826,positive
263040302544199681,positive
263351072129687553,neutral
262134202017910785,positive
156805305039200256,neutral
169528903256379393,neutral
263985896720830464,positive
262950188770004992,positive
234275265369497600,positive
233851052145930241,positive
259128790985355264,negative
255347089243004929,neutral
207626533358145537,neutral
259746311253938176,neutral
262082641879244800,neutral
238211552547848192,negative
264170973073375232,neutral
240918612599246848,neutral
262045188166402048,neutral
236484355432783873,neutral
264184253695270912,positive
260176398344413186,positive
264090404968886273,negative
264154867055079424,positive
261455523843543040,neutral
249174399285092352,positive
250930638704758784,neutral
261894011248324608,positive
263381640343064577,negative
263679057076580354,neutral
261778309313069056,positive
256847795963691008,neutral
178042226033696768,negative
260825612774699008,neutral
264115311039623169,positive
262016201570529281,negative
262131102137860096,positive
263721545694859264,positive
181155564015976449,neutral
248506867414884352,neutral
257295429341962240,neutral
264095472367587328,positive
226365523187867648,positive
262649015630442497,neutral
257928914003951617,positive
263811257877028864,neutral
253228331670061058,neutral
259926663213756416,positive
263647662757269506,positive
258181651299958784,negative
253296308692062208,neutral
261173008381648896,positive
262933456252719104,negative
261816186130546688,neutral
233652869432242177,positive
251769670485544961,neutral
250226624979668992,neutral
260947743139315712,neutral
259382747615866882,positive
178684565496401920,neutral
252100451057688577,neutral
205468598699962369,neutral
253900749921193984,negative
255668664970407938,positive
249356683011293184,positive
263930523628490752,negative
248965153465446400,positive
253560761337667584,neutral
263772250409426944,positive
243189014834868224,positive
262165556503908352,neutral
262953179514286081,negative
263445282879062016,neutral
261150689655418880,neutral
264060566350487552,positive
259996717569687552,positive
264205815790063616,positive
264252575879151616,neutral
258266917305982976,positive
233812313013092352,neutral
248430541014171648,positive
262765768691838977,neutral
227032521731371008,positive
254581658978754560,neutral
223272122200498176,positive
263320847413030914,negative
264125713353945088,neutral
248971180537675776,neutral
261017558377959425,positive
262714282884620288,negative
263810178774876160,neutral
258177758356709376,positive
263823865854181377,positive
263849660425314304,neutral
255251955709005824,positive
263993785942421504,positive
253308473612316672,neutral
218597647383138306,negative
248210459830931456,neutral
262370460916908032,positive
264063063911723009,neutral
264228238216265729,positive
188831089345835009,neutral
233250423904022528,neutral
243369437477101568,negative
233858297017540608,positive
193847379080916992,neutral
263556575996821504,neutral
264135837938237440,positive
255263387846586369,neutral
260610098295107584,positive
252140332374978560,neutral
262905019383287808,neutral
259896458105475072,neutral
234049723751886848,neutral
264071568907464705,neutral
261464553542529024,negative
260829996883525632,neutral
251547185051742208,positive
259293329425051649,positive
263850818715910144,positive
262526987246133248,positive
216017440302305280,neutral
264180272189292544,positive
234385238065827841,positive
261078676584665088,positive
249175435269795841,positive
238409448601821184,positive
262179989053648897,neutral
264151743624015873,neutral
264078703443726336,neutral
250258794284711936,positive
259630710162329601,negative
258448018867630080,positive
250996526892081152,positive
263355232346583041,negative
263078433549062146,positive
262948330756251649,neutral
263355249346093058,positive
264068322390319105,negative
263384446802210816,negative
258453457105731584,negative
233177931273355265,positive
217114783504273408,neutral
250344273575309312,positive
258520497308958720,positive
261140219783430145,neutral
263440757829038080,positive
259840046180470784,positive
264226892356415489,positive
235035773957722112,neutral
263325942489939968,positive
255028058526994432,neutral
235011538841382913,positive
259703280186298369,positive
208948133982502912,neutral
259341426490494976,positive
264041063562485760,neutral
264128448291811328,neutral
262104193068855297,positive
261878469619757056,neutral
258385103582027777,positive
253833756027269121,positive
263005359663378432,positive
261465475056275456,neutral
260539696071966720,neutral
233138349462937600,neutral
227911205136773120,positive
264134780235444224,negative
263046141178961920,neutral
252144895064694784,positive
263075094421716992,neutral
262730285639155712,neutral
262528700401201152,positive
263510382948270081,neutral
231298409355702272,neutral
263286701491884032,neutral
257646277418954752,neutral
234455790726033408,neutral
261341037467938817,neutral
261763305260068864,negative
262737156013965312,neutral
236799630615126016,neutral
259394650945761280,neutral
263666215258578944,neutral
200263791097810944,neutral
236967653519020032,positive
260610630111870977,negative
264174769778356224,positive
229825713790918656,neutral
216014765485600769,negative
262666557375803393,neutral
258680818908663809,positive
263877467079585792,neutral
263981029889544192,neutral
228292239833579520,neutral
254495575402242048,neutral
250685054186029056,positive
257269858943774722,neutral
242568952826458112,neutral
245269811851046912,positive
259114248897191937,negative
222445583955263489,positive
225544711853719553,neutral
261644127148589057,neutral
260158752907468800,positive
251195600849231872,neutral
222421757280268289,positive
247496745951580160,positive
242879445344595968,positive
232927721934696448,negative
262831491577417728,positive
264234920732401664,neutral
260075722100572161,neutral
260904940417986560,neutral
250818111199129601,neutral
230215450955485184,negative
249410897930485760,positive
177672944506503168,positive
264070796710932480,positive
258309760498139136,positive
255894130750791680,neutral
264063884590186496,neutral
262282238748667904,neutral
260839295273820160,positive
254603060968562688,neutral
231206871007100928,positive
257049363887575040,neutral
222391201561722881,neutral
264096189119598592,neutral
259111912820850688,negative
262245540073451520,positive
258428070241906688,neutral
264078473495183362,positive
257979041531965440,neutral
170243777422827520,neutral
261528684614262784,neutral
252282596963282944,neutral
263399817500311553,positive
259363861377978370,positive
261635323929440256,negative
225757801992036352,positive
259123883360276480,neutral
261460710238859267,neutral
233469495103066112,positive
262899961887350785,neutral
258751674125012992,neutral
264033191302660096,positive
196458880648232960,neutral
263341450496995328,positive
261999908993769472,neutral
262875223584542720,neutral
257481570225627137,negative
196695579311607808,negative
261235246685630464,positive
264177402958200832,positive
259845920525533184,negative
259524813465477121,neutral
263752563512467456,positive
259812613628760064,positive
238481539061661697,neutral
200988311312019457,neutral
263723350482890753,positive
263309946001694721,neutral
261607256439803904,neutral
259796936180236288,negative
169085941951119361,neutral
260824635602518016,neutral
261543440272220160,neutral
263950853831024640,negative
249585709650944000,neutral
264146768718098432,positive
264148123234992128,neutral
263078274178109440,neutral
259467389522022400,negative
264032201413386241,neutral
255715290921463808,neutral
253231859817918464,negative
263334402799566848,positive
192215364896169984,neutral
263657872100040707,positive
260268521597050882,neutral
262766304052789250,neutral
225869548480499712,neutral
240727465683734529,positive
243127986503688192,neutral
258824586647465985,negative
262961286952910849,neutral
244641535990300672,positive
264005101277036544,negative
225161226743853056,positive
212703744314445824,neutral
250067097307205632,neutral
264138643977928704,neutral
258262903260602368,neutral
255588866180919296,neutral
257983548114477056,positive
248964847046373376,positive
263660078396235776,neutral
262678081834217472,positive
264127378056421376,positive
209669128292810752,neutral
177625087636275200,negative
176609377678147586,positive
259590644987748354,neutral
264193329976193024,neutral
264222843921903616,neutral
250162789803491330,neutral
258545506043719681,neutral
264157078694813697,positive
263287141637976064,positive
263359769321029632,positive
263674581947138049,neutral
233637896685494272,positive
262693961628524544,neutral
263947290786553856,neutral
254541560975339521,neutral
263334721541509120,neutral
262538826768084994,positive
251024359764934656,neutral
264148223269146627,positive
263663225076346883,neutral
258220788379963392,positive
263017200225501184,neutral
261088634516668416,neutral
264038190183239680,positive
263716710698344448,neutral
263196099857244161,neutral
261046173224280064,positive
260824444103192577,neutral
264084022341275648,negative
249716223372324866,positive
264128837179293696,neutral
264244232305385472,positive
264248154826891264,positive
263693129360752640,negative
243639738345598976,positive
261941814397894656,neutral
263515005402636288,neutral
261495820497612801,neutral
260881214964117504,neutral
157404300413386752,positive
261251573794095104,neutral
196380681486606337,positive
262872922090270720,positive
263676816802336769,neutral
243018503618191362,neutral
263124508657979392,positive
256470303687979009,neutral
213406734587408384,neutral
244089484084391936,neutral
207633006981160960,neutral
262998531583918081,positive
258479466869846016,neutral
264195044523798529,neutral
195614340957741057,neutral
238541137512648704,neutral
263833978707005441,positive
261894267574812672,neutral
259590648104091648,neutral
260787224658972672,neutral
238011583408791554,positive
251696313350094849,negative
261566856635236352,negative
216908604282900481,positive
264111905726148608,positive
261127770933964801,neutral
263661595958317056,negative
234069851159818240,neutral
264135183924609024,neutral
263943095333318656,positive
263197179542392832,neutral
261992047366529025,neutral
237501095667200002,neutral
246886685361709056,neutral
263351004559466496,neutral
263572913691705344,neutral
264025707456380931,neutral
247002638858723329,positive
256472961987526656,neutral
260526862130876418,negative
251853154151432192,neutral
263378073787965440,neutral
264224886799622144,positive
257322460771385344,positive
251820777740066817,positive
264075045368909824,positive
194896694859665408,neutral
264185414154350592,positive
262415400132816897,positive
238571318495305728,positive
254413778379214848,positive
200985781161037824,neutral
263613337441538048,negative
245250307448246272,negative
260142958182031360,positive
262981791726579714,negative
263544116258942977,positive
231297164641456128,neutral
259860948494450689,negative
246723566656188419,positive
263801945934942208,positive
254715866594299904,neutral
261358207954472960,negative
215439688117395456,neutral
251299874677592064,positive
263090210252939264,neutral
263467540762722306,neutral
263663886358675456,positive
264209652953264128,positive
257592792530956288,neutral
198134417053585408,positive
235307035237957633,neutral
177715743314542592,positive
263879491015819264,neutral
224770580489060353,neutral
259478081406914560,neutral
260893770306961409,positive
239923421562167297,neutral
257067928615272448,positive
212344286803542016,negative
262754280602218496,negative
263848743361712128,positive
231942533238902785,positive
195534249833668609,neutral
218168052355833856,positive
247139201496260608,positive
251640387511410688,positive
264110578367361024,positive
262405747130900482,positive
264204054941540353,negative
252846155455660033,positive
264228787321978880,negative
264075801333477376,negative
262681698720956416,neutral
201075858998427648,negative
258460568904687616,neutral
198537309795254272,neutral
263653866170621952,neutral
264176954725515264,neutral
247708001522315264,positive
260095100598759424,neutral
255482192787021826,positive
264081187071459328,neutral
263411099607654402,neutral
251761000511074304,neutral
230845324120444928,neutral
246158677717966848,neutral
236161614338994176,neutral
256039501384777728,positive
263034204768587776,neutral
172976938464444416,negative
260968552914354176,positive
213934925995458560,positive
259181677333581824,neutral
202481567044612096,neutral
254040273603153920,negative
233879091969925120,positive
225162488767975424,neutral
247130305394262016,positive
263010438550265856,negative
263415168623603712,positive
213337904515256320,neutral
175464270300069888,positive
232432584691441664,neutral
258285435313324032,neutral
258608462085365761,neutral
215574035252260864,positive
262950468110647296,neutral
211976626764910592,neutral
233771400488431617,neutral
245264757865734144,positive
253697096073482240,positive
261356792687247360,positive
257425974487040000,positive
216851852959031296,negative
262308915415494656,negative
242723087618043904,negative
223422387054592000,neutral
262746956533727232,negative
260959438272335873,neutral
262054209212514304,neutral
201399348234432512,neutral
258184197213126656,positive
155285232084467712,positive
169422963077169153,neutral
263317138914295809,positive
264148626299842560,positive
255478858147569664,positive
216872516134772737,positive
259456808672976896,positive
262926775091355648,neutral
262345829178826752,negative
263213549491474432,neutral
264132491571499008,neutral
258543556472471552,positive
263208050872172544,negative
263378774580682752,neutral
262987165380775936,negative
264222962700398592,neutral
263732811859640320,positive
263067322418339840,positive
239089527501778945,positive
258591917489664000,positive
262128355762110464,negative
252411742532026368,neutral
255192038574788608,negative
259108587614371840,positive
259808133722013696,positive
184064436263337985,neutral
264204167386628096,positive
259369879591854081,positive
263371414122409985,positive
249737188911239168,positive
258691668218376192,negative
262740695268339712,positive
262586462355197952,positive
261838610402254850,positive
260823931072704514,neutral
251754614133772288,neutral
251071033375866880,neutral
258961278733778944,positive
258292506729521152,positive
261783686893142016,neutral
263661413149593600,neutral
263644403787259904,neutral
263945729268121600,positive
260810904680165378,neutral
256161686841618433,neutral
253272846699204608,neutral
261079685386092544,neutral
261031402571714560,negative
263460860918390784,positive
263335702534684672,neutral
236402853642645504,positive
257836106438029312,neutral
229549977087639552,neutral
250584660025962498,neutral
264107216108417026,negative
178050158989283329,positive
262027031087308804,neutral
238256165413347329,positive
196930183549288449,positive
253339200852746241,positive
254806671312957440,neutral
263496638193090560,negative
262639435785580544,positive
262046681216991232,neutral
263572559663079424,neutral
225245362208776192,positive
262084661818318848,neutral
254102606383812609,neutral
263567218548285440,neutral
262048059494629376,neutral
237696140517191680,neutral
263316127684386816,positive
250913556042764288,neutral
263750372550664193,neutral
262021931308568576,positive
241618486961520640,neutral
202975390170484738,negative
250922044810731521,positive
264117466530213888,positive
190247312830898177,negative
219121356221054976,positive
263869286441967617,positive
251595640981835776,positive
260166106138959872,neutral
262066106154512385,negative
264133580995842050,neutral
262207703110254592,neutral
260489134207029248,neutral
262460934918909952,negative
238795826045014017,neutral
262881665486036992,positive
261552474664611840,neutral
262198058631192576,positive
263447493382123520,positive
262715356790005760,positive
255488989967052800,neutral
240457166937550849,neutral
246616461467066369,neutral
256498492523020288,positive
240664907425669120,negative
259978181312921600,negative
206517930211540995,neutral
264200219976138753,neutral
264159593763065856,neutral
254271485479358466,negative
262615096105238531,positive
264185599785836545,neutral
214991541641551872,positive
258584434595467264,positive
159422332769796097,neutral
261190115785834497,negative
228691714079072256,neutral
259657583302959105,positive
258945751550414849,positive
253272444410945536,neutral
200402971245297665,neutral
259017923799154688,neutral
264100781664395264,positive
196563231739875328,positive
263647420854972416,positive
264058607623102464,positive
188529257658593280,neutral
263975686723760128,positive
219102989984612352,neutral
254364687523799040,positive
254658481678872576,positive
236261840664031233,neutral
263307878025285632,neutral
260182877751373824,neutral
264068469971091457,positive
262788496543076352,negative
256702681794629632,positive
261512027984494592,positive
258063160941088768,neutral
261021810043256832,positive
181181802910715904,neutral
262293458583166976,neutral
252801449149480961,neutral
256033163841769472,positive
239634570142707713,neutral
223339933144846336,neutral
254421223084265472,positive
264100039331307521,positive
210696815522234368,positive
259733232537444352,positive
240740332277485568,negative
262971427320365056,neutral
251256906046373889,positive
263467550992633856,neutral
177295633932238848,neutral
263134709255663617,neutral
263424496290123776,neutral
228977748029370368,positive
264107182667214848,neutral
226497407280615424,negative
259681855975084032,positive
259881334254731265,positive
264160308115939328,neutral
263577807756607488,neutral
261549429742514176,positive
241355754920099840,negative
177709912502177793,negative
259471573843574784,neutral
246630936249257984,neutral
261719228929937408,positive
264076525954015232,neutral
256073538698629122,neutral
241986301769945089,positive
264201281286074368,positive
262044920150384642,neutral
263278367518908416,positive
220916606224703489,neutral
220929000560795649,positive
259021916000641025,positive
254381801026486272,neutral
169358840410800128,positive
